county,fuel,ID,Lat,Lng,name,brand,addr1,addr2,price,trend,dateupdated,dateupdatedshort,Updater,Zone,County
Cavan,Diesel,3308,53.994026925,-7.361622380,Jackson's Garage Ltd,Great Gas,Farnham Street,Cavan,160.9,down,2022-12-22,22nd Dec,Andy-Jackson92,Cavan,Cavan
Cavan,Diesel,3364,54.247650283,-6.970544228,McElvaneys Filling Station,Independent,Church Square,Monaghan,161.7,up,2022-12-22,22nd Dec,Andy-Jackson92,Monaghan,Monaghan
Cavan,Diesel,3237,53.816936280,-7.255231587,Esso,Esso,Main St,Mountnugent,162.9,up,2012-10-20,20th Oct,Collie1972,Mountnugent,Cavan
Cavan,Diesel,3258,53.862928479,-7.322097074,Maxol,Maxol,Lower Main Street,Kilnaleck,162.9,up,2012-10-20,20th Oct,Collie1972,Kilnaleck,Cavan
Cavan,Diesel,3323,54.040648382,-7.830408863,Beirnes Filling Station,Independent,Ardrum,Ballinamore,163.9,down,2023-04-07,7th Apr,dcoveney,Ballinamore,Leitrim
Cavan,Diesel,806,54.258680158,-6.958745420,Drumlusk Ltd,Maxol,Derry Road,Sams Bridge Coolshannagh,163.9,down,2022-12-19,19th Dec,wiwo,Monaghan,Co Monaghan
Cavan,Diesel,403,53.678388891,-6.954080333,Cloncat Service Station,Top,Cloncat ,Fordstown ,163.9,up,2021-12-01,1st Dec,DavyR33,C15 EVC0,Meath
Cavan,Diesel,3670,54.009988089,-7.355861664,Cullies Service Station,Maxol,Cullies,Cullies,165.9,down,2023-03-27,27th Mar,theawesomerobin ,Cavan,Cavan
Cavan,Diesel,1246,54.228463847,-6.969730854,McNallys,Independent,Cootehill Road,Monaghan Town,165.9,up,2022-12-11,11th Dec,greasy boy,Monaghan,Co Monaghan
Cavan,Diesel,3229,53.798891585,-7.032048962,Esso,Esso,Main St ,Lisduff,167.9,down,2023-03-11,11th Mar,dcoveney,Lisduff,Cavan
Cavan,Diesel,3837,54.261915495,-6.959753036,Circle K,Circle K,N2,Monaghan,167.9,up,2023-01-24,24th Jan,wiwo,Monaghan,Co Monaghan
Cavan,Diesel,3228,53.797081235,-7.031498827,Yores,Top,Main St,Lisduff,168.9,down,2023-03-11,11th Mar,dcoveney,Lisduff,Cavan
Cavan,Diesel,3752,53.971233744,-7.239818573,Topaz,Topaz,Dublin Road,Lavey,168.9,down,2023-02-13,13th Feb,dcoveney.,Cavan,Cavan
Cavan,Diesel,1721,53.742965783,-7.921790800,Westward,texaco,Main St,Tarmonbarry,169.7,down,2022-12-15,15th Dec,deckycoop,Tarmonbarry,Roscommon
Cavan,Diesel,3241,53.834420799,-7.077025113,Mc Cormacks Mace Shop & Excol Filling St,Excol,Dublin Road,Virginia,169.8,up,2023-03-11,11th Mar,dcoveney,Virginia,Cavan
Cavan,Diesel,1247,54.245541778,-6.967712758,Connolly's Garage ,Topaz,New Rd,Canal St,169.9,up,2022-12-16,16th Dec,greasy boy,Monaghan,Co Monaghan
Cavan,Diesel,3301,53.983550232,-7.255697250,Applegreen Cavan,Applegreen,Dublin Road,Poles,170.8,up,2023-02-13,13th Feb,dcoveney.,Drumhillagh,Cavan
Cavan,Diesel,592,54.099058098,-7.431300884,Top,Top,Ernehill Shopping Centre,Belturbet,170.9,down,2023-03-24,24th Mar,dcoveney,Belturbet,Cavan
Cavan,Diesel,1384,53.725037000,-7.788798000,Hanlons 24 hr,Applegreen,Dublin Road,Longford,174.8,down,2022-12-22,22nd Dec,bigiain1,Longford,Longford
Cavan,Diesel,3304,53.990494000,-7.365219000,Argues Supermarket,Top,Railway Road,Cavan,174.9,down,2023-01-28,28th Jan,dcoveney,,Cavan
Cavan,Diesel,1822,53.920819380,-7.577819824,Brady's Garage,Top,Church Rd,Arvagh,174.9,down,2023-01-13,13th Jan,dcoveney,Arvagh,Cavan
Cavan,Diesel,3318,54.012893272,-7.526700049,Excol,Excol,Main Street,Killeshandra,175.9,stable,2023-03-10,10th Mar,dcoveney,Killeshandra,Cavan
Cavan,Diesel,1781,54.000708161,-7.353200912,Campus,Campus,Cootehill Road,Cavan,176.8,down,2022-12-05,5th Dec,greasy boy,Cavan,Cavan
Cavan,Diesel,730,53.724612209,-7.784029101,Camlin Service Station ,Texaco,Old Dublin Road,Longford,176.9,down,2022-12-22,22nd Dec,bigiain1,Longford,Longford
Cavan,Diesel,4067,53.775476308,-7.647932768,Top,Top,Main St,Ballinalee,179.9,down,2023-01-07,7th Jan,deckycoop,Select an area,Longford
Cavan,Diesel,3168,53.623388489,-6.914318462,Athboy Service Station,Excol,Trim Road,Athboy,179.9,up,2022-12-13,13th Dec,cgough00,Athboy,Meath
Cavan,Diesel,3278,53.939311656,-6.775318023,Magheracloone Service Station,Top,Magheracloone,Carrickmacross,179.9,up,2022-04-11,11th Apr,Marese73,A81 KR80,Monaghan
Cavan,Diesel,3239,53.821402698,-7.766448210,Whitney's Filling Station,Emo,St Marys St,Drumlish,185.9,up,2022-12-05,5th Dec,bigiain1,Drumlish,Longford
Cavan,Diesel,3202,53.723966452,-7.805649843,Inver Service Station,INVER - Whelan Oil,Athlone Road,Longford,185.9,down,2022-11-30,30th Nov,bigiain1,Longford,Longford
Cavan,Diesel,3306,53.991688109,-6.891517823,Top Fillings Station,Top,Kingscourt Road,Shercock,187.9,up,2022-10-02,2nd Oct,Waldemar64,Shercock,Cavan
Cavan,Diesel,3311,53.997719002,-6.891769251,Topaz,Topaz,Carrick Road,Shercock,188.9,up,2022-03-20,20th Mar,Aarond96,Shercock,Cavan
Cavan,Diesel,1787,53.995563238,-7.368429768,Oakvale Service Station,Top,Farnham Rd,Cavan Town,189.9,up,2022-08-19,19th Aug,theawesomerobin ,Cavan,Cavan
Cavan,Diesel,1188,53.672612384,-7.307882309,Top,Top,Mullingar  Rd,Castlepollard,189.9,down,2022-05-02,2nd May,colmfarrell,Castlepollard,Westmeath
Cavan,Diesel,1251,54.192954182,-7.257461605,Fitzpatrick Fuels,Top,Magheraveely rd,Lisnaroe ,190.8,down,2022-11-24,24th Nov,PUMPS2011,Clones,Monaghan
Cavan,Diesel,791,53.740030954,-7.802653313,Loughforbes Service Station,Topaz,Battery Road,Longford,190.9,up,2022-11-25,25th Nov,bigiain1,Longford,Longford
Cavan,Diesel,3494,54.179315515,-7.228660583,Applegreen,Applegreen,Monaghan Rd,Clones,191.8,down,2022-11-24,24th Nov,PUMPS2011,Clones,Monaghan
Cavan,Diesel,3345,54.125214686,-7.573659886,Doonan Petrol Station,Independent,Doon Heights,Ballyconnell,191.8,up,2022-04-14,14th Apr,lsin.pumps,Ballyconnell,Cavan
Cavan,Diesel,4132,53.984938132,-7.359595299,Donohoe's,Independent,Dublin Road,Cavan,191.9,up,2022-11-24,24th Nov,PUMPS2011,Cavan,Cavan
Cavan,Diesel,3238,53.818672726,-7.771747118,Esso,Esso,Longford Road,Drumlish,191.9,up,2022-11-24,24th Nov,PUMPS2011,Drumlish,Longford
Cavan,Diesel,3288,53.964844265,-7.229481314,Lavey Service Station,Independent,Dublin Road,Lavey,191.9,up,2022-08-13,13th Aug,dcoveney,Lavey,Cavan
Cavan,Diesel,3496,54.101507720,-7.451605797,Mace Retail Forecourt,Excol,Kilconny,Belturbet,192.9,down,2022-08-25,25th Aug,theawesomerobin ,Belturbet,Cavan
Cavan,Diesel,3338,54.114989624,-7.583490089,Realta Shopping Centre,Top,Main St,Ballyconnell,193.9,up,2022-04-14,14th Apr,lsin.pumps,Ballyconnell,Cavan
Cavan,Diesel,4623,53.845336726,-7.207202911,BJD Service Station,Independent,Dublin street,Ballyjamesduff ,194.9,down,2022-08-05,5th Aug,Martin1969,Other,Cavan
Cavan,Diesel,3217,53.773354990,-7.161710274,McDermott and Galligan's,Maxol,Cavan Road,Oldcastle,197.9,up,2022-07-31,31st Jul,Martin1969,Oldcastle,Meath
Cavan,Diesel,3187,53.697747578,-7.821334373,Top Service Station,Top,Ballymahon Rd,Stonepark,197.9,up,2022-03-16,16th Mar,Loperx7,Stonepark,Longford
Cavan,Diesel,1549,53.768792028,-7.150396806,Centra Curran Filling Station ,Top,Kells Road,Oldcastle,198.9,up,2022-07-29,29th Jul,Martin1969,Kells,Meath
Cavan,Diesel,3298,53.984862430,-7.348136902,Brady's Filling Station,Topaz,Dublin Road,Tirquin,199.9,up,2022-09-02,2nd Sep,theawesomerobin ,Cavan,Cavan
Cavan,Diesel,3941,53.864840189,-7.191179395,Go,Go,Virginia Road,Ballyjamesduff,199.9,up,2022-07-29,29th Jul,Martin1969,Ballyjamesduff,Cavan
Cavan,Diesel,3713,53.860866827,-7.923460007,Maxol,Maxol,Dromud Beg,Dromod,199.9,up,2022-07-19,19th Jul,HighKing,Carrick-on-Shannon,Leitrim
Cavan,Diesel,765,53.697849839,-7.615714073,Kanes Filling Station,Texaco,Old N4,Edgeworthstown,199.9,up,2022-05-09,9th May,Mike59,Edgeworthstown,Longford
Cavan,Diesel,3203,53.726309448,-6.940285538,The Hillside Stores,applegreen,Main St,Drumbaragh,201.9,up,2022-07-29,29th Jul,Martin1969,Kells,Meath
Cavan,Diesel,1383,53.725966819,-7.811408043,Corrib Oil,Corrib Oil,Flancare Industrial Estate,Longford,202.9,up,2022-10-27,27th Oct,nite11owl,Longford,Longford
Cavan,Diesel,3204,53.726594474,-7.808500998,Stewarts,Stewarts,Strokestown Road,Longford,202.9,up,2022-10-27,27th Oct,nite11owl,Longford,Longford
Cavan,Diesel,3342,54.119014657,-7.011126981,Rockcorry Service Station,Emo,Monaghan Rd,Rockcorry,205.9,up,2022-03-19,19th Mar,Aarond96,Monaghan,Monaghan
Cavan,Diesel,4177,53.984395595,-7.348394394,Global,Global,Dublin Road,Killynebber,209.9,up,2022-06-17,17th Jun,Waldemar64,Cavan,Cavan
Cavan,Diesel,3275,53.923758805,-7.866258698,O'Reilly's Filling Station,INDEPENDENT,Green Road,Mohill,999,up,2016-11-28,28th Nov,Wheres Mal,Mohill,Leitrim
Cavan,Diesel,3728,54.081497947,-7.363371849,Independent,Independent,Cloverhill,Cloverhill,999,stable,2012-05-11,11th May,Terry2,Cloverhill,Cavan
Cavan,Diesel,3188,53.700085528,-7.676628599,Campus,Campus,Main St,Lissaghanedan,999,,NA,30th Nov,mypois,Edgeworthstown,Longford
Cavan,Diesel,3272,53.920483277,-7.861551058,Independent,Independent,Station Road,Mohill,999,,NA,30th Nov,mypois,Mohill,Leitrim
Cavan,Diesel,3343,54.120708375,-7.675589558,Top,Top,Main St,Bawnboy,999,,NA,30th Nov,mypois,Bawnboy,Cavan
Cavan,Diesel,3166,53.616987161,-7.348003658,Stonehall Paddocks,Independent,Main St,Stonehall,999,,NA,30th Nov,mypois,Mullingar,Westmeath
Cavan,Diesel,3161,53.607254310,-6.774198369,Esso,Esso,Bracklyn,Dunderry,999.7,up,2012-06-30,30th Jun,mull1976,Navan,Meath
Cavan,Diesel,1371,53.731146218,-6.881647110,Coles,Campus,Moynalty road,Kells,999.9,up,2019-01-08,8th Jan,austingaffney,Kells,Meath
Cavan,Diesel,399,53.691059071,-6.778489351,Kevin Brady Motors,Texaco,Kells Road,Castlemartin,999.9,up,2017-10-28,28th Oct,austingaffney,Navan,Meath
Cavan,Diesel,3209,53.759487299,-7.233491192,Maxol,Maxol,Main St,Ballymacad,999.9,up,2017-02-01,1st Feb,austingaffney,Oldcastle,Meath
Cavan,Diesel,974,53.750875221,-7.168100653,Millbrook Service Station ,Texaco,Milbrook Road,Oldcastle,999.9,up,2017-02-01,1st Feb,austingaffney,Oldcastle,Meath
Cavan,Diesel,404,53.664360877,-7.019585710,Frierys Garage ,Esso,"Clonmellon,","Main Street, ",999.9,up,2017-02-01,1st Feb,austingaffney,Westmeath,Westmeath
Cavan,Diesel,4317,53.917416869,-6.972042918,Clarkes,Independent,Main Street,Bailieborough,999.9,up,2016-11-24,24th Nov,austingaffney,Other,Cavan
Cavan,Diesel,3175,53.647764216,-7.214168681,Collinstown Petrol Station,Esso,Church St.,Collinstown,999.9,up,2016-06-14,14th Jun,Mike59,Collinstown,Westmeath
Cavan,Diesel,1788,53.749421348,-6.944732666,Kells Car Sales,Independent,Kells Rd.,Carnaross,999.9,up,2016-06-06,6th Jun,austingaffney,Kells,Meath
Cavan,Diesel,400,53.726463767,-6.873512000,Murphy's Service Station,Independent,Headfort Place,Kells,999.9,up,2016-03-23,23rd Mar,austingaffney,Kells,Meath
Cavan,Diesel,3724,53.697875247,-7.372169495,Independent,Independent,Coole,R395,999.9,stable,2012-12-16,16th Dec,nicks,Castlepollard,Westmeath
Cavan,Diesel,1802,53.871508009,-7.530527115,Estuary,Estuary,Loch Gowna,Gowna,999.9,up,2012-12-02,2nd Dec,irishtea,Gowna,Cavan
Cavan,Diesel,840,53.621743385,-6.928174034,Royal Biofuels,Emo,Cloran Road,Athboy,9999,down,2015-06-14,14th Jun,Nuge1,Athboy,Meath
Cavan,Petrol,1515,54.270927487,-6.873998031,Silverstream Service Station ,Esso,Silverstream,Tamlat,123.7,up,2016-03-26,26th Mar,,Monaghan,Monaghan
Cavan,Petrol,1803,53.896538216,-7.655123138,Corrigan's Service Station,Emo,R198,Legga,123.9,down,2016-01-23,23rd Jan,John22,Moyne,Longford
Cavan,Petrol,3236,53.812194028,-6.949413363,O'Neill's,Great Gas,Main St.,Mullagh,128.6,up,2019-01-11,11th Jan,cartell.ie,Mullagh,Cavan
Cavan,Petrol,3366,54.392757738,-6.973629208,Dunmoran Service Station,Topaz,Main St,Moy Bridge,129.9,down,2016-01-17,17th Jan,Jonny1980,Emyvale,Monaghan
Cavan,Petrol,1183,54.181725254,-7.226203553,Circle K Clones,Circle K,Monaghan Rd,Clones,130.5,down,2019-01-02,2nd Jan,mrksmyth@ureach.com,Clones,Monaghan
Cavan,Petrol,4280,54.236574099,-6.881293058,Top,Top,McCarville's,Castleshane,130.9,down,2017-07-15,15th Jul,dcoveney,Monaghan,Monaghan
Cavan,Petrol,3918,53.867156122,-7.441424131,Independent,Independent,Main street,Killydoon,130.9,down,2016-05-19,19th May,tangocbm,Bellananagh,Cavan
Cavan,Petrol,3354,54.206457820,-6.842754818,Braeside Stores,Top,Blayney/Mon.Rd ,Clontibret,133.9,down,2019-02-23,23rd Feb,marty,Monaghan,Monaghan
Cavan,Petrol,3359,54.221490604,-7.098627439,Mulladuff Filling Station,Topaz,Main Street,Smithborough,133.9,up,2017-09-16,16th Sep,fitzpatb,H18 Y566,Monaghan
Cavan,Petrol,3331,54.084130774,-6.826387928,Tossey Service Station,Independent,Main St,Lisduff,133.9,down,2010-04-07,7th Apr,lorcand1,Castleblayney,Monaghan
Cavan,Petrol,3271,53.916776778,-6.967257766,Top,Top,Kingscourt Road,Bailieborough,134.8,up,2017-11-03,3rd Nov,austingaffney,Bailieborough,Cavan
Cavan,Petrol,3220,53.775287996,-7.658455528,Texaco,Texaco,The Village,Ballinalee,134.9,down,2016-09-20,20th Sep,Shay2016,Ballinalee,Longford
Cavan,Petrol,1273,54.130636770,-6.904435158,Ballybay Services,Ballybay Services,Patrick St,Ballybay,135.9,down,2015-09-23,23rd Sep,Macktheknife,Ballybay,Monaghan
Cavan,Petrol,3350,54.156814996,-7.139158270,Keating's Filling Station,Independent,Main Street,Newbliss,136.8,down,2017-03-07,7th Mar,dgav1976,Newbliss,Monaghan
Cavan,Petrol,1154,54.340222490,-6.959023476,G&G Filling Station ,GreatGas,Main Street,Emyvale,136.9,down,2017-02-11,11th Feb,apsfinn,Emyvale,Monaghan
Cavan,Petrol,3363,54.241305431,-6.950501169,Texoil,Texaco,Dublin Road,Monaghan,137.9,up,2018-02-19,19th Feb,marty,H18 A620,Monaghan
Cavan,Petrol,3265,53.900085372,-6.803014217,Top,Top,Dublin Road,Kingscourt,137.9,up,2017-05-03,3rd May,austingaffney,Kingscourt,Cavan
Cavan,Petrol,4177,53.984395595,-7.348394394,Global,Global,Dublin Road,Killynebber,138.9,up,2019-03-16,16th Mar,johndoc2000,Cavan,Cavan
Cavan,Petrol,3586,53.775196070,-7.494392395,Kearneys,Independent,Parnell Row,Granard,139.9,up,2018-04-27,27th Apr,kbrett,Granard,Longford
Cavan,Petrol,1138,54.194708706,-7.704118313,O'Reilly's / Spa Service Stn.,Maxol,Main Street,Swanlinbar,139.9,up,2018-01-13,13th Jan,wester,Swanlinbar,Cavan
Cavan,Petrol,3195,53.716555817,-6.874716967,Gardenrath Service Station,Emo,Gardenrath Road,Gardenrath ,140.9,down,2019-02-28,28th Feb,Mull1976 ,Kells,Meath
Cavan,Petrol,1802,53.871508009,-7.530527115,Estuary,Estuary,Loch Gowna,Gowna,141.9,up,2010-12-21,21st Dec,COLM32,Gowna,Cavan
Cavan,Petrol,402,53.722802633,-6.880715867,Michael McKeon Motors,Esso,Bective St,Kells,144.9,down,2018-11-27,27th Nov,Mull1976 ,Kells,Meath
Cavan,Petrol,3203,53.726309448,-6.940285538,The Hillside Stores,applegreen,Main St,Drumbaragh,144.9,down,2018-11-26,26th Nov,Mull1976 ,Kells,Meath
Cavan,Petrol,1190,53.677035750,-7.295694351,D+A Morans,Independent,Dublin Road,Castlepollard,146.9,up,2018-07-29,29th Jul,tjjp,Mullingar,Westmeath
Cavan,Petrol,3351,54.157256349,-7.136807105,Emo,Emo,Main Street,Newbliss,146.9,down,2011-02-05,5th Feb,dano35ie,Newbliss,Monaghan
Cavan,Petrol,3728,54.081497947,-7.363371849,Independent,Independent,Cloverhill,Cloverhill,148,up,2011-03-08,8th Mar,TJ,Cloverhill,Cavan
Cavan,Petrol,3701,53.671392064,-6.812210083,Independent,Independent,Allenstown,Kells,148.9,up,2018-07-11,11th Jul,austingaffney,Kells,Meath
Cavan,Petrol,405,53.623446570,-7.081049387,Delvin Service,GreatGas,Moyleroe Little,Delvin,149.9,up,2021-07-02,2nd Jul,Hazzard,N91 ER8W,Westmeath
Cavan,Petrol,3223,53.779733183,-7.488708115,Top,Top,Barrack Street,Granard,149.9,up,2018-09-17,17th Sep,hunkapauwel,Granard,Longford
Cavan,Petrol,3476,53.977266249,-7.645196915,Texaco,Texaco,Main St,Carrigallen,149.9,up,2015-07-17,17th Jul,10152989233286344,Carrigallen,Leitrim
Cavan,Petrol,3173,53.632108656,-7.686581954,Esso,Esso,Main St,Carrickboy,150.9,up,2018-07-26,26th Jul,hunkapauwel,Carrickboy,Longford
Cavan,Petrol,3364,54.247650283,-6.970544228,McElvaneys Filling Station,Independent,Church Square,Monaghan,152.7,stable,2022-12-22,22nd Dec,Andy-Jackson92,Monaghan,Monaghan
Cavan,Petrol,3308,53.994026925,-7.361622380,Jackson's Garage Ltd,Great Gas,Farnham Street,Cavan,152.9,down,2022-12-22,22nd Dec,Andy-Jackson92,Cavan,Cavan
Cavan,Petrol,3306,53.991688109,-6.891517823,Top Fillings Station,Top,Kingscourt Road,Shercock,154.8,up,2014-02-23,23rd Feb,imurphy,Shercock,Cavan
Cavan,Petrol,730,53.724612209,-7.784029101,Camlin Service Station ,Texaco,Old Dublin Road,Longford,155.9,up,2021-07-11,11th Jul,Hazzard,Longford,Longford
Cavan,Petrol,3329,54.071980480,-7.073478699,Station Road Fuels,Esso,Station Road,Cootehill,155.9,down,2013-06-26,26th Jun,100006006694517,Cootehill,Cavan
Cavan,Petrol,1185,54.250007411,-6.972048283,North Road Service Station,Independent,North Road,Monaghan,155.9,down,2013-01-16,16th Jan,MalT,Monaghan,Co Monaghan
Cavan,Petrol,806,54.258680158,-6.958745420,Drumlusk Ltd,Maxol,Derry Road,Sams Bridge Coolshannagh,156.9,down,2022-12-14,14th Dec,wiwo,Monaghan,Co Monaghan
Cavan,Petrol,1249,54.246739904,-6.965995382,McConnons Petrol Station ,Independent,Old Cross Square,Dublin Street,157.8,up,2023-04-11,11th Apr,Rebels1,Monaghan,Co Monaghan
Cavan,Petrol,1104,54.245974169,-6.977335698,The Plant,Emo,Clones Road,Monaghan Town,157.9,up,2023-04-11,11th Apr,Rebels1,H18 RX53,Monaghan
Cavan,Petrol,1248,54.227246153,-6.958877137,T. Martin Fuels,Independent,Killyvane,Ballybay Road,157.9,down,2012-12-10,10th Dec,MalT,Monaghan,Co Monaghan
Cavan,Petrol,1696,53.984824578,-7.329822779,Harry's Service Station,Topaz,Dublin Road,Pullamore,158.8,down,2023-04-15,15th Apr,trevally wong,Cavan,Cavan
Cavan,Petrol,1122,53.627448880,-7.468637184,Western Gem,Top,Ballinalack,Mullingar,158.8,down,2023-04-13,13th Apr,06548113...,Mullingar,Westmeath
Cavan,Petrol,1246,54.228463847,-6.969730854,McNallys,Independent,Cootehill Road,Monaghan Town,158.9,up,2022-12-11,11th Dec,greasy boy,Monaghan,Co Monaghan
Cavan,Petrol,3919,53.760307348,-7.745940685,Kiernans,Independent,Carriglass,Killoe,158.9,down,2013-12-22,22nd Dec,MorpheusRD,Killoe,Longford
Cavan,Petrol,3582,53.920415011,-6.990394592,sheridans services station,Go,Cavan Road,Bailieborough,159.8,down,2023-04-21,21st Apr,Healy-Rae,Bailieborough,Cavan
Cavan,Petrol,3328,54.069543140,-7.092619650,Cootehill Service Station,Campus,Griffith Park,Cootehill,159.8,down,2023-04-21,21st Apr,Healy-Rae,Cootehill,Cavan
Cavan,Petrol,3525,54.074800698,-7.085838318,McMullen's Service Station,Texaco,Bridge St,Cootehill,159.9,down,2023-04-21,21st Apr,Healy-Rae,Cootehill,Cavan
Cavan,Petrol,3763,54.070671028,-7.066268921,Argue's Londis,Top,Station Rd,Cootehill,159.9,down,2023-04-21,21st Apr,Healy-Rae,Cootehill,Cavan
Cavan,Petrol,250,53.743330521,-7.803554535,McGraths Filling Station,McGraths (Texaco),Sligo Road,Longford,159.9,down,2023-04-13,13th Apr,06548113...,Longford,Longford
Cavan,Petrol,1247,54.245541778,-6.967712758,Connolly's Garage ,Topaz,New Rd,Canal St,159.9,up,2022-12-16,16th Dec,greasy boy,Monaghan,Co Monaghan
Cavan,Petrol,3294,53.975066580,-7.354170514,Enright's,Maxol,Kesh Rd,Gortnakesh,160.9,down,2023-04-14,14th Apr,Turks008,Cavan,Cavan
Cavan,Petrol,3276,53.933460417,-7.408100825,Ballinagh Service Station,Esso,Cavan Road,Ballananagh,160.9,down,2023-04-13,13th Apr,dcoveney.,Ballananagh,Cavan
Cavan,Petrol,1479,54.291570472,-7.877433300,Cox Foodmarkets,Top,Main Street,Blacklion,160.9,up,2023-04-13,13th Apr,06548113...,Blacklion,Cavan
Cavan,Petrol,3837,54.261915495,-6.959753036,Circle K,Circle K,N2,Monaghan,160.9,up,2023-01-26,26th Jan,.cr.,Monaghan,Co Monaghan
Cavan,Petrol,4451,54.341523429,-6.959924698,Top,Top,N2,Emyvale,160.9,new,2013-08-23,23rd Aug,sbond,Other,Monaghan
Cavan,Petrol,1130,53.625742886,-7.466860095,O'Reilly Commercials,Texaco,Ballinalack,Mullingar,161.9,up,2023-04-12,12th Apr,smelly jack,Mullingar,Westmeath
Cavan,Petrol,608,53.915365806,-6.969301501,Texaco Service Station,Texaco,Barrack Street,Bailieborough,162.8,up,2023-04-21,21st Apr,Healy-Rae,Bailieborough,Cavan
Cavan,Petrol,1781,54.000708161,-7.353200912,Campus,Campus,Cootehill Road,Cavan,162.8,down,2022-12-05,5th Dec,greasy boy,Cavan,Cavan
Cavan,Petrol,3224,53.779831059,-7.388742034,Independent,Independent,Main St,Finea,162.9,up,2012-08-12,12th Aug,mark.gil,Granard,Westmeath
Cavan,Petrol,3301,53.983550232,-7.255697250,Applegreen Cavan,Applegreen,Dublin Road,Poles,163.8,down,2023-02-13,13th Feb,dcoveney.,Drumhillagh,Cavan
Cavan,Petrol,4058,53.917293653,-6.967928410,Tesco,Tesco,Thomas Street,Bailieborough,163.9,up,2023-02-16,16th Feb,06548113...,Bailieborough,Cavan
Cavan,Petrol,3752,53.971233744,-7.239818573,Topaz,Topaz,Dublin Road,Lavey,163.9,down,2023-02-13,13th Feb,dcoveney.,Cavan,Cavan
Cavan,Petrol,1772,53.983966607,-7.331137061,Texaco Service Station,Texaco,Dublin Road,Cavan,164.9,up,2023-04-12,12th Apr,dm1,Cavan,Cavan
Cavan,Petrol,3670,54.009988089,-7.355861664,Cullies Service Station,Maxol,Cullies,Cullies,164.9,down,2023-03-27,27th Mar,theawesomerobin ,Cavan,Cavan
Cavan,Petrol,3304,53.990494000,-7.365219000,Argues Supermarket,Top,Railway Road,Cavan,164.9,down,2023-01-28,28th Jan,dcoveney,,Cavan
Cavan,Petrol,3168,53.623388489,-6.914318462,Athboy Service Station,Excol,Trim Road,Athboy,164.9,down,2022-12-13,13th Dec,cgough00,Athboy,Meath
Cavan,Petrol,3365,54.329531527,-6.924354307,Texaco,Texaco,Main St,Portinaghy,164.9,down,2012-03-23,23rd Mar,levy,Monaghan,Monaghan
Cavan,Petrol,3241,53.834420799,-7.077025113,Mc Cormacks Mace Shop & Excol Filling St,Excol,Dublin Road,Virginia,165.8,up,2023-03-11,11th Mar,dcoveney,Virginia,Cavan
Cavan,Petrol,1822,53.920819380,-7.577819824,Brady's Garage,Top,Church Rd,Arvagh,166.9,down,2023-01-13,13th Jan,dcoveney,Arvagh,Cavan
Cavan,Petrol,3323,54.040648382,-7.830408863,Beirnes Filling Station,Independent,Ardrum,Ballinamore,167.9,up,2023-04-07,7th Apr,dcoveney,Ballinamore,Leitrim
Cavan,Petrol,592,54.099058098,-7.431300884,Top,Top,Ernehill Shopping Centre,Belturbet,167.9,down,2023-03-24,24th Mar,dcoveney,Belturbet,Cavan
Cavan,Petrol,3228,53.797081235,-7.031498827,Yores,Top,Main St,Lisduff,167.9,up,2023-03-11,11th Mar,dcoveney,Lisduff,Cavan
Cavan,Petrol,1384,53.725037000,-7.788798000,Hanlons 24 hr,Applegreen,Dublin Road,Longford,169.8,down,2022-12-06,6th Dec,bigiain1,Longford,Longford
Cavan,Petrol,3229,53.798891585,-7.032048962,Esso,Esso,Main St ,Lisduff,169.9,up,2023-03-11,11th Mar,dcoveney,Lisduff,Cavan
